temp_delta_30m,temp_delta_3h,hum_delta_30m,hum_delta_3h,press_delta_30m,press_delta_3h,press_delta_24h,co2_delta_3h,hour_sin,hour_cos,temp_delta_6h,temp_delta_12h,hum_delta_6h,press_delta_1h,press_delta_6h,co2_delta_30m,co2_level_now,dew_point_now,dew_point_delta_3h,lux_delta_30m,day_night_flag,rolling_std_press_3h,label
-0.14686999999999983,0.7797299999999971,-0.036620000000006314,0.5767999999999986,-0.20600000000001728,-0.22100000000000364,0.0,264.0,-0.0218148850345609,0.9997620270799091,-1.6021999999999998,0.0,4.512099999999997,-0.3120000000000118,1.2039999999999509,29.0,878.0,11.09420709408104,0.8994690715059903,-0.07393599999999978,0.0,0.10628329543671708,COOLING
-0.024029999999999774,0.8491700000000009,-0.19532000000000238,0.38604999999999734,-0.1349999999999909,-0.3790000000000191,0.0,267.0,0.02181488503456112,0.9997620270799091,-1.2336899999999993,0.0,7.838559999999994,-0.31799999999998363,1.15300000000002,14.0,877.0,11.091763752251579,0.8993964371976126,-0.2671669999999997,0.0,0.12799763693805824,COOLING
0.0053400000000003445,0.9399499999999996,-0.12664999999999793,-0.2960199999999986,-0.07600000000002183,-0.2959999999999354,0.0,260.0,0.06540312923014306,0.9978589232386035,-1.2176699999999983,0.0,4.974440000000001,-0.39999999999997726,0.9880000000000564,11.0,877.0,11.04118757130299,0.7575039475380141,-0.12771299999999997,0.0,0.14032304000253706,COOLING
-0.024029999999999774,1.4259500000000003,-0.18768999999999636,-1.176470000000002,-0.008000000000038199,-0.34400000000005093,0.0,270.0,0.10886687485196457,0.9940563382223196,-1.2283500000000025,0.0,5.291829999999997,-0.21400000000005548,0.9509999999999081,7.0,885.0,11.01026976167915,0.9144592131404945,0.01052500000000034,0.0,0.14642501135604094,COOLING
-0.15221000000000018,1.7784399999999998,-0.01677999999999713,-2.694740000000003,0.07999999999992724,-0.30100000000004457,0.0,281.0,0.1521233861899167,0.9883615104677607,-1.1535800000000016,0.0,5.444420000000001,-0.055000000000063665,0.91599999999994,17.0,894.0,10.947876096994461,0.7586974123084325,-0.02103900000000003,0.0,0.14929324238632755,COOLING
-0.1388600000000011,0.4005499999999991,-0.07934999999999803,-1.3260099999999966,-0.07500000000004547,-0.4640000000000555,0.0,205.0,0.19509032201612825,0.9807852804032304,-1.0200700000000005,0.0,6.411840000000005,-0.1510000000000673,0.5190000000000055,15.0,892.0,10.888731069670039,-0.068021254811379,0.0,0.0,0.15515433375819923,COOLING
-0.21896999999999878,-0.005349999999999966,0.12207000000000079,-0.5325399999999973,-0.1089999999999236,-0.4519999999999982,0.0,223.0,0.2376858923261731,0.9713420698132614,-0.7076400000000014,0.0,6.529330000000002,-0.1169999999999618,0.4010000000000673,13.0,898.0,10.851632902274536,-0.1797728141803301,0.14865299999999948,0.0,0.16090132893894832,COOLING
-0.15487999999999857,-0.19226000000000099,0.03204000000000207,-0.3311199999999985,-0.24899999999990996,-0.5659999999999172,0.0,224.0,0.2798290140309921,0.9600498543859287,-0.6115099999999991,0.0,5.72213,-0.16899999999998272,0.20400000000006457,4.0,898.0,10.817697386863534,-0.2839202186829155,-0.052385000000000126,0.0,0.17348142711988973,CLEARING
-0.33645999999999887,-0.582139999999999,0.36468999999999596,-0.13276000000000465,-0.07600000000002183,-0.4230000000000018,0.0,113.0,0.3214394653031616,0.9469301294951057,-0.36851000000000056,0.0,5.885399999999997,-0.1510000000000673,0.025999999999953616,-31.0,861.0,10.702924020178152,-0.5731956775505829,-6.656495,0.0,0.18011632044012219,CLEARING
-0.47531000000000034,-0.966660000000001,0.4364100000000022,0.27466000000000435,-0.17000000000007276,-0.5180000000000291,0.0,31.0,0.3624380382837016,0.9320078692827986,-0.6729200000000013,0.0,5.053790000000006,-0.27899999999999636,-0.1370000000000573,-71.0,827.0,10.562494876746184,-0.7892586197197549,-6.773497,0.0,0.194153115089013,CLEARING
